"daily"
Date,Crop,TraDef,Tra,NDef,HeatRed,FrostRed,OxRed,Stage,TempSum,VernF,DaylF,IncRoot,IncLeaf,IncShoot,IncFruit,RelDev,LT50,AbBiom,OrgBiom/Root,OrgBiom/Leaf,OrgBiom/Shoot,OrgBiom/Fruit,Yield,GroPhot,NetPhot,MaintR,GrowthR,StomRes,Height,LAI,RootDep,EffRootDep,TotBiomN,AbBiomN,SumNUp,ActNup,PotNup,NFixed,Target,CritN,AbBiomNc,YieldNc,Protein,NPP,NPP/Root,NPP/Leaf,NPP/Shoot,NPP/Fruit,GPP,Ra,Ra/Root,Ra/Leaf,Ra/Shoot,Ra/Fruit,Mois_1,Mois_2,Mois_3,Mois_4,Mois_5,Mois_6,Mois_7,Mois_8,Mois_9,Mois_10,Mois_11,Mois_12,Mois_13,Mois_14,Mois_15,Mois_16,Mois_17,Mois_18,Mois_19,Mois_20,Precip,Irrig,Infilt,Surface,RunOff,SnowD,FrostD,ThawD,PASW_1,PASW_2,PASW_3,PASW_4,PASW_5,PASW_6,PASW_7,PASW_8,PASW_9,PASW_10,PASW_11,PASW_12,PASW_13,PASW_14,PASW_15,PASW_16,PASW_17,PASW_18,PASW_19,PASW_20,SurfTemp,STemp_1,STemp_2,STemp_3,STemp_4,STemp_5,Act_Ev,Act_ET,ET0,Kc,AtmCO2,Groundw,Recharge,NLeach,NO3_1,NO3_2,NO3_3,NO3_4,NO3_5,NO3_6,NO3_7,NO3_8,NO3_9,NO3_10,NO3_11,NO3_12,NO3_13,NO3_14,NO3_15,NO3_16,NO3_17,NO3_18,NO3_19,NO3_20,Carb,NH4_1,NH4_2,NH4_3,NH4_4,NH4_5,NH4_6,NH4_7,NH4_8,NH4_9,NH4_10,NH4_11,NH4_12,NH4_13,NH4_14,NH4_15,NH4_16,NH4_17,NH4_18,NH4_19,NH4_20,NO2_1,NO2_2,NO2_3,NO2_4,SOC_1,SOC_2,SOC_3,SOC_4,SOC_5,SOC_6,SOC-X-Y,SOC-X-Y,AOMf_1,AOMs_1,SMBf_1,SMBs_1,SOMf_1,SOMs_1,CBal_1,Nmin_1,Nmin_2,Nmin_3,NetNmin,Denit,N2O,SoilpH,NEP,NEE,Rh,Tmin,Tavg,Tmax,Wind,Globrad,Relhumid,Sunhours,NFert
2016-09-14,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132,0.132,0.142,0.147,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.301,1.06,0,1.1,0,0,0,0,0,-0.018,-0.018,-0.008,-0.003,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,16.8,18.3,19.5,19.8,19.4,18.6,1.8,1.8,2.7,0.8,402,18,0,0,0.013682,0.002708,0.002529,0.003337,0.00148,0.001482,0.001719,0.001935,0.002085,0.002099,0.0021,0.002102,0.002124,0.002198,0.002304,0.002394,0.002449,0.002478,0.002509,0.005272,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01227,6.2,0,0,0,9.11,14.71,21.11,2.69,13.43,66.66,0,0
2016-09-15,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.129,0.141,0.146,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.301,1.18,0,1.2,0,0,0,0,0,-0.019,-0.021,-0.009,-0.004,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,16.7,18.1,19.3,19.7,19.3,18.6,1.8,1.8,2.7,0.8,402,18,0,0,0.013683,0.002721,0.00253,0.003334,0.001482,0.001483,0.001719,0.001935,0.002085,0.002099,0.0021,0.002102,0.002124,0.002198,0.002304,0.002394,0.002449,0.002478,0.002509,0.005271,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01216,6.2,0,0,0,9.23,14.71,21,2.73,13.45,66.63,0,0
2016-09-16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.128,0.14,0.146,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.301,1.17,0,1.2,0,0,0,0,0,-0.02,-0.022,-0.01,-0.004,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,16.7,17.9,19.2,19.5,19.2,18.5,1.5,1.5,2.6,0.8,402,18,0,0,0.013684,0.002733,0.002532,0.003331,0.001485,0.001483,0.001719,0.001935,0.002085,0.002099,0.0021,0.002102,0.002124,0.002198,0.002304,0.002394,0.002449,0.002478,0.00251,0.005271,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01206,6.2,0,0,0,9.23,14.65,20.99,2.75,13.21,67.06,0,0
2016-09-17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.128,0.139,0.145,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.301,1.22,0,1.2,0,0,0,0,0,-0.02,-0.022,-0.011,-0.005,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,16.6,17.8,19,19.4,19.1,18.4,1.4,1.4,2.6,0.8,402,18,0,0,0.013684,0.002746,0.002533,0.003327,0.001487,0.001483,0.001719,0.001935,0.002085,0.002099,0.0021,0.002102,0.002124,0.002198,0.002304,0.002394,0.002449,0.002478,0.00251,0.005271,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01197,6.2,0,0,0,9.29,14.69,21.02,2.82,13.05,67.37,0,0
2016-09-18,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131,0.128,0.137,0.145,0.149,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.301,1.28,0,1.3,0,0,0,0,0,-0.019,-0.022,-0.013,-0.005,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,16.5,17.6,18.8,19.2,19,18.4,1.4,1.4,2.6,0.8,402,18,0,0,0.013685,0.002759,0.002534,0.003324,0.001489,0.001484,0.001719,0.001935,0.002085,0.002099,0.0021,0.002102,0.002124,0.002198,0.002304,0.002394,0.002449,0.002478,0.00251,0.00527,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01188,6.2,0,0,0,9.12,14.59,20.94,2.88,12.84,66.96,0,0
2016-09-19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.128,0.136,0.144,0.148,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.301,1.01,0,1,0,0,0,0,0,-0.021,-0.022,-0.014,-0.006,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,16.2,17.4,18.7,19.1,18.9,18.3,1.4,1.4,2.5,0.8,402,18,0,0,0.013686,0.002771,0.002535,0.003321,0.001492,0.001484,0.001719,0.001935,0.002084,0.002099,0.0021,0.002102,0.002125,0.002198,0.002304,0.002394,0.002449,0.002478,0.002511,0.00527,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01178,6.2,0,0,0,8.82,14.19,20.53,2.91,12.58,67.53,0,0
2016-09-20,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129,0.127,0.135,0.144,0.148,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.301,1.17,0,1.2,0,0,0,0,0,-0.021,-0.023,-0.015,-0.006,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,15.7,17.2,18.5,19,18.8,18.2,1.3,1.3,2.4,0.8,402,18,0,0,0.013686,0.002784,0.002537,0.003318,0.001494,0.001484,0.001719,0.001935,0.002084,0.002099,0.0021,0.002102,0.002125,0.002198,0.002304,0.002394,0.002449,0.002478,0.002511,0.00527,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01168,6.2,0,0,0,8.42,13.77,20.19,2.84,12.23,67.85,0,0
2016-09-21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0.134,0.143,0.148,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.301,0.7,0,0.7,0,0,0,0,0,-0.025,-0.025,-0.016,-0.007,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,15.4,17,18.3,18.8,18.7,18.2,1.5,1.5,2.4,0.8,402,18,0,0,0.013687,0.002796,0.002538,0.003315,0.001497,0.001485,0.001719,0.001935,0.002084,0.002099,0.0021,0.002102,0.002125,0.002199,0.002304,0.002394,0.002449,0.002479,0.002511,0.005269,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01156,6.2,0,0,0,8.14,13.49,19.89,2.82,12.32,67.46,0,0
2016-09-22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.123,0.133,0.143,0.148,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.301,0.82,0,0.8,0,0,0,0,0,-0.026,-0.027,-0.017,-0.007,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,15.2,16.7,18.1,18.7,18.6,18.1,1.4,1.4,2.4,0.8,402,18.01,0,0,0.013688,0.002809,0.002539,0.003312,0.001499,0.001485,0.001719,0.001935,0.002084,0.002099,0.0021,0.002102,0.002125,0.002199,0.002304,0.002394,0.002449,0.002479,0.002511,0.005269,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01145,6.2,0,0,0,8.1,13.31,19.58,2.87,12.24,67.63,0,0
2016-09-23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.123,0.132,0.142,0.148,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.301,0.82,0,0.8,0,0,0,0,0,-0.027,-0.027,-0.018,-0.008,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,14.9,16.5,18,18.6,18.5,18,1.1,1.1,2.3,0.8,402,18.01,0,0,0.013688,0.002821,0.00254,0.003309,0.001501,0.001485,0.001719,0.001935,0.002084,0.002099,0.0021,0.002102,0.002125,0.002199,0.002304,0.002394,0.002449,0.002479,0.002512,0.005269,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01134,6.2,0,0,0,7.95,13.08,19.36,2.9,11.91,68.28,0,0
2016-09-24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.123,0.131,0.142,0.148,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.301,0.88,0,0.9,0,0,0,0,0,-0.027,-0.027,-0.019,-0.008,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151,14.7,16.3,17.8,18.4,18.4,17.9,1,1,2.3,0.8,402,18.01,0,0,0.013689,0.002833,0.002542,0.003306,0.001504,0.001486,0.001719,0.001935,0.002084,0.002099,0.0021,0.002102,0.002125,0.002199,0.002304,0.002394,0.002449,0.002479,0.002512,0.005268,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01122,6.2,0,0,0,7.85,12.93,19.18,2.97,11.65,68.82,0,0
2016-09-25,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.122,0.13,0.141,0.148,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.3,0.96,0,1,0,0,0,0,0,-0.026,-0.028,-0.02,-0.009,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,14.3,16,17.6,18.3,18.3,17.9,1,1,2.2,0.8,402,18.01,0,0,0.01369,0.002846,0.002543,0.003303,0.001506,0.001486,0.001719,0.001935,0.002083,0.002099,0.0021,0.002102,0.002125,0.002199,0.002304,0.002394,0.002449,0.002479,0.002512,0.005268,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01111,6.2,0,0,0,7.52,12.65,18.89,3.04,11.35,68.66,0,0
2016-09-26,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123,0.122,0.129,0.141,0.148,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.3,0.71,0,0.7,0,0,0,0,0,-0.027,-0.028,-0.021,-0.009,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,13.7,15.7,17.4,18.1,18.1,17.8,1,1,2.1,0.8,402,18.02,0,0,0.013691,0.002858,0.002544,0.0033,0.001508,0.001486,0.001719,0.001934,0.002083,0.002099,0.0021,0.002102,0.002125,0.002199,0.002304,0.002394,0.002449,0.002479,0.002512,0.005268,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01097,6.2,0,0,0,7.05,12.07,18.27,3.06,11,69.47,0,0
2016-09-27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.122,0.128,0.14,0.147,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.3,0.9,0,0.9,0,0,0,0,0,-0.026,-0.028,-0.022,-0.01,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,13.1,15.3,17.2,18,18,17.7,0.9,0.9,2,0.8,402,18.02,0,0,0.013692,0.00287,0.002545,0.003297,0.001511,0.001487,0.001719,0.001934,0.002083,0.002099,0.0021,0.002102,0.002125,0.002199,0.002304,0.002393,0.002449,0.002479,0.002513,0.005267,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01083,6.2,0,0,0,6.5,11.48,17.73,2.99,10.57,70.05,0,0
2016-09-28,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0.12,0.127,0.14,0.147,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.3,0.46,0,0.5,0,0,0,0,0,-0.029,-0.03,-0.023,-0.01,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,12.6,15,16.9,17.8,17.9,17.6,1.1,1.1,2,0.8,402,18.02,0,0,0.013693,0.002882,0.002546,0.003294,0.001513,0.001487,0.001719,0.001934,0.002083,0.002099,0.0021,0.002102,0.002125,0.002199,0.002304,0.002393,0.002449,0.002479,0.002513,0.005267,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01067,6.2,0,0,0,6.07,11.04,17.25,2.96,10.59,69.9,0,0
2016-09-29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.119,0.126,0.14,0.147,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.3,0.61,0,0.6,0,0,0,0,0,-0.03,-0.031,-0.024,-0.01,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,12.2,14.6,16.7,17.6,17.8,17.5,1,1,1.9,0.8,402,18.03,0,0,0.013694,0.002894,0.002547,0.003291,0.001515,0.001487,0.001719,0.001934,0.002083,0.002099,0.0021,0.002102,0.002125,0.002199,0.002304,0.002393,0.002449,0.002479,0.002513,0.005267,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01051,6.2,0,0,0,5.9,10.72,16.77,3,10.46,70.3,0,0
2016-09-30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121,0.119,0.125,0.139,0.147,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.3,0.65,0,0.7,0,0,0,0,0,-0.029,-0.031,-0.025,-0.011,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,11.7,14.2,16.4,17.5,17.7,17.5,0.8,0.8,1.8,0.8,402,18.03,0,0,0.013695,0.002907,0.002548,0.003288,0.001518,0.001488,0.001719,0.001934,0.002082,0.002099,0.0021,0.002103,0.002125,0.002199,0.002304,0.002393,0.002449,0.002479,0.002514,0.005266,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01035,6.2,0,0,0,5.63,10.37,16.42,3.01,10.08,71.17,0,0
2016-10-01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122,0.119,0.125,0.139,0.147,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.3,0.75,0,0.8,0,0,0,0,0,-0.028,-0.031,-0.025,-0.011,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,11.4,13.9,16.2,17.3,17.5,17.4,0.7,0.7,1.8,0.8,402,18.04,0,0,0.013696,0.002919,0.002549,0.003285,0.00152,0.001488,0.001719,0.001934,0.002082,0.002099,0.0021,0.002103,0.002125,0.002199,0.002304,0.002393,0.002449,0.002479,0.002514,0.005266,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01019,6.2,0,0,0,5.42,10.13,16.12,3.06,9.8,71.91,0,0
2016-10-02,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124,0.119,0.124,0.139,0.147,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.3,0.88,0,0.9,0,0,0,0,0,-0.026,-0.031,-0.026,-0.011,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,10.9,13.5,15.9,17.1,17.4,17.3,0.8,0.8,1.7,0.8,402,18.04,0,0,0.013697,0.00293,0.002551,0.003282,0.001522,0.001489,0.001719,0.001934,0.002082,0.002099,0.0021,0.002103,0.002125,0.002199,0.002304,0.002393,0.002448,0.002479,0.002514,0.005266,0,0.003448,0.003345,0.002969,0.002511,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.001203,0.000899,0.000915,0.000722,0.0553,0.0508,0.0507,0.0332,0.028,0.023,17668.1,40327.8,1.7657,3.585,0.001,0.4053,26.2772,25.9474,0,0,0,0,0,0,0.01003,6.2,0,0,0,5.01,9.77,15.73,3.11,9.48,71.92,0,0
